,country,year,fert,pop,life,continent
3442,Djibouti,1975,6.78,224182.0,54.85,Africa
3443,Djibouti,1976,6.73,248619.0,55.29,Africa
3444,Djibouti,1977,6.67,277622.0,55.71,Africa
3445,Djibouti,1978,6.6,308213.0,56.15,Africa
3446,Djibouti,1979,6.52,336254.0,56.61,Africa
3447,Djibouti,1980,6.44,358960.0,57.1,Africa
3448,Djibouti,1981,6.37,374683.0,57.59,Africa
3449,Djibouti,1982,6.32,384743.0,58.08,Africa
3450,Djibouti,1983,6.27,392908.0,58.55,Africa
3451,Djibouti,1984,6.24,404589.0,58.97,Africa
3452,Djibouti,1985,6.22,423470.0,59.38,Africa
3453,Djibouti,1986,6.21,451068.0,59.74,Africa
3454,Djibouti,1987,6.19,485565.0,60.09,Africa
3455,Djibouti,1988,6.17,523266.0,60.42,Africa
3456,Djibouti,1989,6.14,558810.0,60.72,Africa
3457,Djibouti,1990,6.09,588356.0,61.0,Africa
3458,Djibouti,1991,6.0,610679.0,60.7,Africa
3459,Djibouti,1992,5.88,627063.0,60.4,Africa
3460,Djibouti,1993,5.73,639215.0,60.7,Africa
3461,Djibouti,1994,5.55,649878.0,60.0,Africa
3462,Djibouti,1995,5.35,661076.0,60.4,Africa
3463,Djibouti,1996,5.15,673202.0,60.3,Africa
3464,Djibouti,1997,4.95,685644.0,60.1,Africa
3465,Djibouti,1998,4.77,698256.0,60.0,Africa
3466,Djibouti,1999,4.61,710652.0,59.9,Africa
3467,Djibouti,2000,4.47,722562.0,60.0,Africa
3468,Djibouti,2001,4.35,734088.0,60.1,Africa
3469,Djibouti,2002,4.25,745459.0,60.2,Africa
3470,Djibouti,2003,4.16,756656.0,60.3,Africa
3471,Djibouti,2004,4.07,767644.0,60.4,Africa
3472,Djibouti,2005,3.99,778406.0,60.7,Africa
3473,Djibouti,2006,3.91,788941.0,60.7,Africa
3474,Djibouti,2007,3.83,799309.0,61.5,Africa
3475,Djibouti,2008,3.76,809639.0,61.8,Africa
3476,Djibouti,2009,3.68,820097.0,62.1,Africa
3477,Djibouti,2010,3.6,830802.0,62.3,Africa
3478,Djibouti,2011,3.53,841802.0,62.5,Africa
3479,Djibouti,2012,3.46,853069.0,62.8,Africa
3480,Djibouti,2013,3.39,864554.0,63.1,Africa
3481,Djibouti,2014,3.32,876174.0,63.1,Africa
3482,Djibouti,2015,3.26,887861.0,63.8,Africa
3483,Dominican Republic,1800,6.16,89000.0,29.9,North America
3484,Dominican Republic,1810,6.16,89000.0,29.9,North America
3485,Dominican Republic,1820,6.16,93078.0,29.9,North America
3486,Dominican Republic,1830,6.16,105490.0,29.9,North America
3487,Dominican Republic,1840,6.16,124412.0,29.9,North America
3488,Dominican Republic,1850,6.16,150616.0,29.9,North America
3489,Dominican Republic,1860,6.16,190922.0,29.9,North America
3490,Dominican Republic,1870,6.16,246693.0,29.9,North America
3491,Dominican Republic,1880,6.16,317340.0,29.9,North America
3492,Dominican Republic,1890,6.16,407957.0,29.9,North America
3493,Dominican Republic,1900,6.16,529755.0,29.9,North America
3494,Dominican Republic,1910,6.16,704604.0,29.9,North America
3495,Dominican Republic,1920,6.16,906435.0,29.9,North America
3496,Dominican Republic,1930,6.16,1289191.0,29.9,North America
3497,Dominican Republic,1940,6.61,1718123.0,34.7,North America
3498,Dominican Republic,1950,7.51,2364650.0,45.1,North America
3499,Dominican Republic,1951,7.54,2438412.0,45.6,North America
3500,Dominican Republic,1952,7.59,2517258.0,46.5,North America
3501,Dominican Republic,1953,7.63,2600801.0,47.39,North America
3502,Dominican Republic,1954,7.66,2688701.0,48.27,North America
3503,Dominican Republic,1955,7.67,2780660.0,49.15,North America
3504,Dominican Republic,1956,7.68,2876431.0,50.01,North America
3505,Dominican Republic,1957,7.67,2975809.0,50.87,North America
3506,Dominican Republic,1958,7.64,3078629.0,51.71,North America
3507,Dominican Republic,1959,7.61,3184754.0,52.54,North America
3508,Dominican Republic,1960,7.56,3294039.0,53.37,North America
3509,Dominican Republic,1961,7.49,3406299.0,54.17,North America
3510,Dominican Republic,1962,7.4,3521276.0,54.97,North America
3511,Dominican Republic,1963,7.3,3638628.0,55.75,North America
3512,Dominican Republic,1964,7.19,3757962.0,56.52,North America
3513,Dominican Republic,1965,7.05,3878952.0,57.28,North America
3514,Dominican Republic,1966,6.9,4001377.0,58.02,North America
3515,Dominican Republic,1967,6.74,4125107.0,58.75,North America
3516,Dominican Republic,1968,6.56,4250026.0,59.47,North America
3517,Dominican Republic,1969,6.38,4376056.0,60.16,North America
3518,Dominican Republic,1970,6.18,4503114.0,60.83,North America
3519,Dominican Republic,1971,5.98,4631114.0,61.47,North America
3520,Dominican Republic,1972,5.78,4759935.0,62.09,North America
3521,Dominican Republic,1973,5.58,4889437.0,62.67,North America
3522,Dominican Republic,1974,5.38,5019471.0,63.23,North America
3523,Dominican Republic,1975,5.19,5149934.0,63.75,North America
3524,Dominican Republic,1976,5.01,5280727.0,64.25,North America
3525,Dominican Republic,1977,4.85,5411867.0,64.73,North America
3526,Dominican Republic,1978,4.69,5543520.0,65.19,North America
3527,Dominican Republic,1979,4.55,5675930.0,65.65,North America
3528,Dominican Republic,1980,4.42,5809271.0,66.12,North America
3529,Dominican Republic,1981,4.3,5943591.0,66.6,North America
3530,Dominican Republic,1982,4.19,6078816.0,67.11,North America
3531,Dominican Republic,1983,4.08,6214857.0,67.63,North America
3532,Dominican Republic,1984,3.98,6351572.0,68.18,North America
3533,Dominican Republic,1985,3.88,6488857.0,68.75,North America
3534,Dominican Republic,1986,3.78,6626544.0,69.34,North America
3535,Dominican Republic,1987,3.7,6764623.0,69.96,North America
3536,Dominican Republic,1988,3.61,6903314.0,70.58,North America
3537,Dominican Republic,1989,3.54,7042940.0,71.2,North America
3538,Dominican Republic,1990,3.47,7183646.0,71.8,North America
3539,Dominican Republic,1991,3.4,7325622.0,72.2,North America
3540,Dominican Republic,1992,3.33,7468551.0,72.5,North America
3541,Dominican Republic,1993,3.26,7611463.0,72.5,North America
3542,Dominican Republic,1994,3.2,7753052.0,72.5,North America
3543,Dominican Republic,1995,3.13,7892420.0,72.6,North America
3544,Dominican Republic,1996,3.07,8029114.0,72.6,North America
3545,Dominican Republic,1997,3.01,8163474.0,72.9,North America
3546,Dominican Republic,1998,2.97,8296375.0,72.9,North America
3547,Dominican Republic,1999,2.93,8429116.0,73.2,North America
3548,Dominican Republic,2000,2.89,8562623.0,73.3,North America
3549,Dominican Republic,2001,2.86,8697127.0,73.4,North America
3550,Dominican Republic,2002,2.84,8832286.0,73.5,North America
3551,Dominican Republic,2003,2.81,8967759.0,73.5,North America
3552,Dominican Republic,2004,2.78,9102997.0,73.1,North America
3553,Dominican Republic,2005,2.75,9237565.0,73.3,North America
3554,Dominican Republic,2006,2.72,9371333.0,73.5,North America
3555,Dominican Republic,2007,2.69,9504336.0,73.7,North America
3556,Dominican Republic,2008,2.65,9636491.0,74.1,North America
3557,Dominican Republic,2009,2.62,9767737.0,74.3,North America
3558,Dominican Republic,2010,2.58,9897983.0,74.4,North America
3559,Dominican Republic,2011,2.55,10027140.0,74.6,North America
3560,Dominican Republic,2012,2.52,10155036.0,74.7,North America
3561,Dominican Republic,2013,2.48,10281408.0,74.9,North America
3562,Dominican Republic,2014,2.45,10405943.0,75.1,North America
3563,Dominican Republic,2015,2.42,10528391.0,75.3,North America
3564,Ecuador,1800,6.98,500000.0,32.9,South America
3565,Ecuador,1810,6.98,500000.0,32.9,South America
3566,Ecuador,1820,6.99,522656.0,32.9,South America
3567,Ecuador,1830,6.99,591558.0,32.9,South America
3568,Ecuador,1840,6.99,696472.0,32.9,South America
3569,Ecuador,1850,6.99,807027.0,32.9,South America
3570,Ecuador,1860,7.0,917213.0,32.9,South America
3571,Ecuador,1870,7.0,1028649.0,32.9,South America
3572,Ecuador,1880,7.0,1152573.0,32.9,South America
3573,Ecuador,1890,7.01,1291183.0,32.9,South America
3574,Ecuador,1900,7.01,1455093.0,32.9,South America
3575,Ecuador,1910,6.88,1682404.0,32.9,South America
3576,Ecuador,1920,6.89,1869330.0,32.9,South America
3577,Ecuador,1930,7.12,2042719.0,32.9,South America
3578,Ecuador,1940,6.82,2583081.0,34.21,South America
3579,Ecuador,1950,6.69,3470162.0,47.75,South America
3580,Ecuador,1951,6.69,3561154.0,48.06,South America
3581,Ecuador,1952,6.71,3655012.0,48.64,South America
3582,Ecuador,1953,6.72,3752131.0,49.23,South America
3583,Ecuador,1954,6.72,3852857.0,49.87,South America
3584,Ecuador,1955,6.72,3957482.0,50.54,South America
3585,Ecuador,1956,6.72,4066240.0,51.23,South America
3586,Ecuador,1957,6.72,4179314.0,51.93,South America
3587,Ecuador,1958,6.71,4296835.0,52.65,South America
3588,Ecuador,1959,6.7,4418892.0,53.38,South America
3589,Ecuador,1960,6.69,4545548.0,54.09,South America
3590,Ecuador,1961,6.67,4676858.0,54.77,South America
3591,Ecuador,1962,6.65,4812892.0,55.42,South America
3592,Ecuador,1963,6.62,4953735.0,56.01,South America
3593,Ecuador,1964,6.59,5099470.0,56.53,South America
3594,Ecuador,1965,6.55,5250120.0,57.02,South America
3595,Ecuador,1966,6.49,5405692.0,57.47,South America
3596,Ecuador,1967,6.42,5566057.0,57.89,South America
3597,Ecuador,1968,6.34,5730908.0,58.32,South America
3598,Ecuador,1969,6.24,5899842.0,58.76,South America
3599,Ecuador,1970,6.13,6072520.0,59.21,South America
3600,Ecuador,1971,6.01,6248831.0,59.67,South America
3601,Ecuador,1972,5.87,6428707.0,60.16,South America
3602,Ecuador,1973,5.74,6611916.0,60.67,South America
3603,Ecuador,1974,5.59,6798205.0,61.18,South America
3604,Ecuador,1975,5.45,6987393.0,61.73,South America
3605,Ecuador,1976,5.3,7179399.0,62.3,South America
3606,Ecuador,1977,5.16,7374235.0,62.9,South America
3607,Ecuador,1978,5.02,7571953.0,63.51,South America
3608,Ecuador,1979,4.88,7772652.0,64.16,South America
3609,Ecuador,1980,4.74,7976449.0,64.82,South America
3610,Ecuador,1981,4.62,8183194.0,65.49,South America
3611,Ecuador,1982,4.51,8392935.0,66.17,South America
3612,Ecuador,1983,4.4,8606214.0,66.85,South America
3613,Ecuador,1984,4.31,8823746.0,67.53,South America
3614,Ecuador,1985,4.22,9045977.0,68.18,South America
3615,Ecuador,1986,4.13,9272905.0,68.83,South America
3616,Ecuador,1987,4.04,9504132.0,69.46,South America
3617,Ecuador,1988,3.96,9739179.0,70.06,South America
3618,Ecuador,1989,3.86,9977380.0,70.64,South America
3619,Ecuador,1990,3.77,10218085.0,71.2,South America
3620,Ecuador,1991,3.67,10460988.0,71.4,South America
3621,Ecuador,1992,3.58,10705670.0,71.7,South America
3622,Ecuador,1993,3.49,10951200.0,71.8,South America
3623,Ecuador,1994,3.41,11196476.0,72.2,South America
3624,Ecuador,1995,3.34,11440576.0,72.3,South America
3625,Ecuador,1996,3.27,11683480.0,72.5,South America
3626,Ecuador,1997,3.21,11924991.0,72.7,South America
3627,Ecuador,1998,3.16,12163887.0,72.8,South America
3628,Ecuador,1999,3.11,12398691.0,73.1,South America
3629,Ecuador,2000,3.07,12628596.0,73.2,South America
3630,Ecuador,2001,3.03,12852753.0,73.4,South America
3631,Ecuador,2002,2.98,13072056.0,73.6,South America
3632,Ecuador,2003,2.94,13289600.0,73.7,South America
3633,Ecuador,2004,2.9,13509645.0,73.9,South America
3634,Ecuador,2005,2.85,13735232.0,74.1,South America
3635,Ecuador,2006,2.81,13967490.0,74.3,South America
3636,Ecuador,2007,2.77,14205479.0,74.5,South America
3637,Ecuador,2008,2.73,14447600.0,74.7,South America
3638,Ecuador,2009,2.69,14691310.0,74.9,South America
3639,Ecuador,2010,2.66,14934692.0,75.1,South America
3640,Ecuador,2011,2.62,15177280.0,75.3,South America
3641,Ecuador,2012,2.59,15419493.0,75.5,South America
3642,Ecuador,2013,2.56,15661312.0,75.6,South America
3643,Ecuador,2014,2.53,15902916.0,75.8,South America
3644,Ecuador,2015,2.5,16144363.0,75.9,South America
3645,Egypt,1800,6.06,4243515.0,33.0,Africa
3646,Egypt,1810,6.06,4218711.0,33.0,Africa
3647,Egypt,1820,6.05,4318788.0,33.0,Africa
3648,Egypt,1830,6.05,4662153.0,33.0,Africa
3649,Egypt,1840,6.05,5172331.0,33.0,Africa
3650,Egypt,1850,6.04,5738339.0,33.0,Africa
3651,Egypt,1860,6.04,6335975.0,33.0,Africa
3652,Egypt,1870,6.04,7040615.0,33.0,Africa
3653,Egypt,1880,6.03,7900451.0,33.0,Africa
3654,Egypt,1890,6.03,8912535.0,33.0,Africa
3655,Egypt,1900,6.03,10065298.0,33.0,Africa
3656,Egypt,1910,6.02,11359618.0,33.0,Africa
3657,Egypt,1920,6.08,13103160.0,33.0,Africa
3658,Egypt,1930,6.51,15293269.0,35.4,Africa
3659,Egypt,1940,5.87,17849440.0,34.4,Africa
3660,Egypt,1950,6.59,20897237.0,38.59,Africa
3661,Egypt,1951,6.6,21383393.0,39.32,Africa
3662,Egypt,1952,6.62,21904478.0,40.72,Africa
3663,Egypt,1953,6.64,22458402.0,42.03,Africa
3664,Egypt,1954,6.65,23043035.0,43.22,Africa
3665,Egypt,1955,6.66,23656216.0,44.3,Africa
3666,Egypt,1956,6.66,24295746.0,45.29,Africa
3667,Egypt,1957,6.66,24959391.0,46.17,Africa
3668,Egypt,1958,6.66,25644891.0,46.97,Africa
3669,Egypt,1959,6.65,26349973.0,47.68,Africa
3670,Egypt,1960,6.63,27072397.0,48.31,Africa
3671,Egypt,1961,6.61,27810001.0,48.89,Africa
3672,Egypt,1962,6.57,28560741.0,49.43,Africa
3673,Egypt,1963,6.53,29322709.0,49.94,Africa
3674,Egypt,1964,6.47,30094082.0,50.42,Africa
3675,Egypt,1965,6.41,30872982.0,50.88,Africa
3676,Egypt,1966,6.33,31660914.0,51.29,Africa
3677,Egypt,1967,6.24,32456565.0,51.65,Africa
3678,Egypt,1968,6.14,33252275.0,51.97,Africa
3679,Egypt,1969,6.04,34038147.0,52.25,Africa
3680,Egypt,1970,5.94,34808599.0,52.54,Africa
3681,Egypt,1971,5.85,35561087.0,52.88,Africa
3682,Egypt,1972,5.76,36302154.0,53.31,Africa
3683,Egypt,1973,5.69,37046807.0,53.84,Africa
3684,Egypt,1974,5.63,37815578.0,54.46,Africa
3685,Egypt,1975,5.59,38624410.0,55.17,Africa
3686,Egypt,1976,5.55,39478585.0,55.93,Africa
3687,Egypt,1977,5.51,40377668.0,56.69,Africa
3688,Egypt,1978,5.47,41324806.0,57.45,Africa
3689,Egypt,1979,5.42,42321740.0,58.16,Africa
3690,Egypt,1980,5.37,43369552.0,58.85,Africa
3691,Egypt,1981,5.31,44465918.0,59.52,Africa
3692,Egypt,1982,5.25,45610430.0,60.21,Africa
3693,Egypt,1983,5.19,46807221.0,60.93,Africa
3694,Egypt,1984,5.12,48061546.0,61.65,Africa
3695,Egypt,1985,5.05,49373806.0,62.38,Africa
3696,Egypt,1986,4.95,50748187.0,63.07,Africa
3697,Egypt,1987,4.83,52173840.0,63.7,Africa
3698,Egypt,1988,4.68,53617678.0,64.27,Africa
3699,Egypt,1989,4.52,55035937.0,64.76,Africa
3700,Egypt,1990,4.35,56397273.0,65.2,Africa
3701,Egypt,1991,4.18,57689828.0,65.4,Africa
3702,Egypt,1992,4.02,58922018.0,66.1,Africa
3703,Egypt,1993,3.88,60108373.0,66.4,Africa
3704,Egypt,1994,3.76,61272847.0,66.7,Africa
3705,Egypt,1995,3.66,62434527.0,67.4,Africa
3706,Egypt,1996,3.58,63595629.0,67.9,Africa
3707,Egypt,1997,3.51,64754566.0,68.2,Africa
3708,Egypt,1998,3.44,65922626.0,68.6,Africa
3709,Egypt,1999,3.37,67112877.0,69.0,Africa
3710,Egypt,2000,3.31,68334905.0,69.7,Africa
3711,Egypt,2001,3.24,69599945.0,69.7,Africa
3712,Egypt,2002,3.18,70908710.0,69.8,Africa
3713,Egypt,2003,3.13,72247626.0,69.8,Africa
3714,Egypt,2004,3.09,73596068.0,69.9,Africa
3715,Egypt,2005,3.05,74942115.0,70.1,Africa
3716,Egypt,2006,3.02,76274285.0,70.1,Africa
3717,Egypt,2007,2.99,77605327.0,70.3,Africa
3718,Egypt,2008,2.95,78976122.0,70.2,Africa
3719,Egypt,2009,2.92,80442443.0,70.1,Africa
3720,Egypt,2010,2.88,82040994.0,70.1,Africa
3721,Egypt,2011,2.85,83787634.0,70.4,Africa
3722,Egypt,2012,2.81,85660902.0,70.5,Africa
3723,Egypt,2013,2.77,87613909.0,71.0,Africa
3724,Egypt,2014,2.73,89579670.0,71.3,Africa
3725,Egypt,2015,2.7,91508084.0,71.5,Africa
3726,El Salvador,1800,5.9,248000.0,28.7,North America
3727,El Salvador,1810,5.9,248000.0,28.7,North America
3728,El Salvador,1820,5.9,256823.0,28.7,North America
3729,El Salvador,1830,5.9,283227.0,28.7,North America
3730,El Salvador,1840,5.9,322461.0,28.7,North America
3731,El Salvador,1850,5.9,369053.0,28.7,North America
3732,El Salvador,1860,5.9,426145.0,28.7,North America
3733,El Salvador,1870,5.9,494137.0,28.7,North America
3734,El Salvador,1880,5.9,572093.0,28.7,North America
3735,El Salvador,1890,5.9,662195.0,28.7,North America
3736,El Salvador,1900,5.9,774733.0,28.7,North America
3737,El Salvador,1910,5.93,947617.0,28.7,North America
3738,El Salvador,1920,6.05,1171634.0,28.7,North America
3739,El Salvador,1930,6.26,1446357.0,28.7,North America
3740,El Salvador,1940,6.07,1785176.0,35.98,North America
3741,El Salvador,1950,6.16,2199897.0,43.62,North America
3742,El Salvador,1951,6.19,2236577.0,44.11,North America
3743,El Salvador,1952,6.27,2278305.0,45.06,North America
3744,El Salvador,1953,6.33,2324558.0,45.99,North America
3745,El Salvador,1954,6.4,2374972.0,46.9,North America
3746,El Salvador,1955,6.47,2429331.0,47.8,North America
3747,El Salvador,1956,6.53,2487582.0,48.68,North America
3748,El Salvador,1957,6.59,2549823.0,49.55,North America
3749,El Salvador,1958,6.65,2616276.0,50.39,North America
3750,El Salvador,1959,6.69,2687229.0,51.22,North America
3751,El Salvador,1960,6.73,2762897.0,52.02,North America
3752,El Salvador,1961,6.75,2843246.0,52.77,North America
3753,El Salvador,1962,6.75,2927861.0,53.5,North America
3754,El Salvador,1963,6.74,3015885.0,54.18,North America
3755,El Salvador,1964,6.7,3106186.0,54.81,North America
3756,El Salvador,1965,6.64,3197865.0,55.4,North America
3757,El Salvador,1966,6.57,3290397.0,55.93,North America
3758,El Salvador,1967,6.49,3383674.0,56.41,North America
3759,El Salvador,1968,6.4,3477702.0,56.84,North America
3760,El Salvador,1969,6.3,3572667.0,57.24,North America
3761,El Salvador,1970,6.2,3668592.0,57.57,North America
3762,El Salvador,1971,6.11,3765252.0,57.85,North America
3763,El Salvador,1972,6.01,3862132.0,58.07,North America
3764,El Salvador,1973,5.91,3958616.0,58.22,North America
3765,El Salvador,1974,5.82,4053958.0,58.33,North America
3766,El Salvador,1975,5.72,4147525.0,58.36,North America
3767,El Salvador,1976,5.62,4239205.0,58.33,North America
3768,El Salvador,1977,5.51,4328817.0,58.22,North America
3769,El Salvador,1978,5.39,4415625.0,58.09,North America
3770,El Salvador,1979,5.27,4498757.0,57.98,North America
3771,El Salvador,1980,5.14,4577683.0,57.96,North America
3772,El Salvador,1981,5.0,4652058.0,58.13,North America
3773,El Salvador,1982,4.87,4722272.0,58.53,North America
3774,El Salvador,1983,4.74,4789472.0,59.19,North America
3775,El Salvador,1984,4.61,4855280.0,60.11,North America
3776,El Salvador,1985,4.49,4920932.0,61.24,North America
3777,El Salvador,1986,4.37,4986528.0,62.54,North America
3778,El Salvador,1987,4.26,5051885.0,63.91,North America
3779,El Salvador,1988,4.15,5117577.0,65.28,North America
3780,El Salvador,1989,4.05,5184221.0,66.55,North America
3781,El Salvador,1990,3.95,5252082.0,67.7,North America
3782,El Salvador,1991,3.86,5321576.0,68.1,North America
3783,El Salvador,1992,3.78,5392142.0,68.9,North America
3784,El Salvador,1993,3.7,5461834.0,69.3,North America
3785,El Salvador,1994,3.61,5528012.0,69.6,North America
3786,El Salvador,1995,3.53,5588743.0,70.0,North America
3787,El Salvador,1996,3.43,5643363.0,70.3,North America
3788,El Salvador,1997,3.32,5692300.0,70.8,North America
3789,El Salvador,1998,3.2,5736075.0,71.0,North America
3790,El Salvador,1999,3.07,5775660.0,71.6,North America
3791,El Salvador,2000,2.93,5811836.0,71.9,North America
3792,El Salvador,2001,2.8,5844738.0,71.7,North America
3793,El Salvador,2002,2.68,5874301.0,72.5,North America
3794,El Salvador,2003,2.58,5900929.0,72.6,North America
3795,El Salvador,2004,2.5,5925089.0,72.8,North America
3796,El Salvador,2005,2.43,5947206.0,73.0,North America
3797,El Salvador,2006,2.39,5967556.0,73.3,North America
3798,El Salvador,2007,2.35,5986414.0,73.5,North America
3799,El Salvador,2008,2.32,6004199.0,73.7,North America
3800,El Salvador,2009,2.29,6021368.0,73.8,North America
3801,El Salvador,2010,2.26,6038306.0,74.1,North America
3802,El Salvador,2011,2.24,6055208.0,74.3,North America
3803,El Salvador,2012,2.21,6072233.0,74.5,North America
3804,El Salvador,2013,2.18,6089644.0,74.6,North America
3805,El Salvador,2014,2.16,6107706.0,74.8,North America
3806,El Salvador,2015,2.14,6126583.0,74.9,North America
3807,Equatorial Guinea,1800,5.51,80377.0,29.8,Africa
3808,Equatorial Guinea,1810,5.51,80377.0,29.8,Africa
3809,Equatorial Guinea,1820,5.51,81084.0,29.8,Africa
3810,Equatorial Guinea,1830,5.51,83105.0,29.8,Africa
3811,Equatorial Guinea,1840,5.51,85909.0,29.8,Africa
3812,Equatorial Guinea,1850,5.51,88807.0,29.8,Africa
3813,Equatorial Guinea,1860,5.51,91867.0,29.8,Africa
3814,Equatorial Guinea,1870,5.51,95032.0,29.8,Africa
3815,Equatorial Guinea,1880,5.51,98300.0,29.8,Africa
3816,Equatorial Guinea,1890,5.51,101679.0,29.8,Africa
3817,Equatorial Guinea,1900,5.51,105183.0,29.8,Africa
3818,Equatorial Guinea,1910,5.51,108802.0,29.8,Africa
3819,Equatorial Guinea,1920,5.51,113669.0,29.8,Africa
3820,Equatorial Guinea,1930,5.51,157032.0,29.8,Africa
3821,Equatorial Guinea,1940,5.51,170989.0,29.8,Africa
3822,Equatorial Guinea,1950,5.51,225536.0,34.35,Africa
3823,Equatorial Guinea,1951,5.5,230057.0,34.55,Africa
3824,Equatorial Guinea,1952,5.5,232757.0,34.9,Africa
3825,Equatorial Guinea,1953,5.5,234512.0,35.25,Africa
3826,Equatorial Guinea,1954,5.5,235993.0,35.59,Africa
3827,Equatorial Guinea,1955,5.5,237676.0,35.95,Africa
3828,Equatorial Guinea,1956,5.5,239826.0,36.3,Africa
3829,Equatorial Guinea,1957,5.5,242509.0,36.65,Africa
3830,Equatorial Guinea,1958,5.5,245617.0,36.99,Africa
3831,Equatorial Guinea,1959,5.5,248905.0,37.34,Africa
3832,Equatorial Guinea,1960,5.51,252115.0,37.69,Africa
3833,Equatorial Guinea,1961,5.52,255100.0,38.04,Africa
3834,Equatorial Guinea,1962,5.53,257940.0,38.38,Africa
3835,Equatorial Guinea,1963,5.55,260990.0,38.73,Africa
3836,Equatorial Guinea,1964,5.57,264743.0,39.08,Africa
3837,Equatorial Guinea,1965,5.6,269427.0,39.44,Africa
3838,Equatorial Guinea,1966,5.62,275470.0,39.78,Africa
3839,Equatorial Guinea,1967,5.64,282445.0,40.13,Africa
3840,Equatorial Guinea,1968,5.66,288701.0,40.48,Africa
3841,Equatorial Guinea,1969,5.67,292014.0,40.82,Africa
3842,Equatorial Guinea,1970,5.68,290905.0,41.17,Africa
3843,Equatorial Guinea,1971,5.68,284915.0,41.52,Africa
3844,Equatorial Guinea,1972,5.68,274906.0,41.87,Africa
3845,Equatorial Guinea,1973,5.68,262399.0,42.21,Africa
3846,Equatorial Guinea,1974,5.68,249587.0,42.56,Africa
3847,Equatorial Guinea,1975,5.67,238240.0,42.91,Africa
3848,Equatorial Guinea,1976,5.68,228491.0,43.28,Africa
3849,Equatorial Guinea,1977,5.68,220352.0,43.65,Africa
3850,Equatorial Guinea,1978,5.69,215284.0,44.04,Africa
3851,Equatorial Guinea,1979,5.71,215014.0,44.44,Africa
3852,Equatorial Guinea,1980,5.73,220605.0,44.85,Africa
3853,Equatorial Guinea,1981,5.75,232934.0,45.26,Africa
3854,Equatorial Guinea,1982,5.78,251301.0,45.69,Africa
3855,Equatorial Guinea,1983,5.8,273199.0,46.11,Africa
3856,Equatorial Guinea,1984,5.83,295090.0,46.52,Africa
3857,Equatorial Guinea,1985,5.85,314407.0,46.92,Africa
3858,Equatorial Guinea,1986,5.87,330247.0,47.33,Africa
